id,timestamp_utc,anon_user_id,phase,post_type,target_event_id,target_anon_user_id,emotion_gemma_4_31b,emotion_gpt_5,emotion_gpt_5_4,human_emotion_labels,human_emotion_modal,institution_type_gpt5mini,institution_type_final,manual_reporting_status,manual_first_person,manual_motive_codes,manual_motive_parent_categories
e_33e0e3b2f0c14664b08595b7d4d798a4,2021-12-26T22:02Z,u_7bf565f2fba940c689f3ed764e16e064,phase_2,retweet,e_f0c76c8ccc2c4d059ae9c18e3df1017d,u_990f01deb76e44cea6199b22475621d2,fear,,,[],,personal,personal,,,[],[]
e_bdecc9eb4bc64a4bbf808be653a44224,2021-12-26T22:04Z,u_ae2388791a3d48e9b8f4918602aef03b,phase_2,retweet,e_54af0cc64b654621bc584cc1e52c4571,u_bc9a0da46c06411099ec7986367dad5c,sadness,,,[],,personal,personal,,,[],[]
e_35069a69630c44169ed9e3f6e60c62bc,2021-12-26T21:45Z,u_f93e0855d01947c5a4d02aebce9df88c,phase_2,retweet,e_cbe950bb341e45dabcd972d1c29758c0,u_3cd036c0510d415aab01ebe13767deef,sadness,,,[],,personal,personal,,,[],[]
e_d205e90a43a544619c53f71612150711,2021-12-26T21:49Z,u_5ea99e042e1c40a79cc1a22ff2866bd0,phase_2,retweet,e_e5b5f1c8e6f84ea7b053b9b73bbb5850,u_4f9a810ba53c4bec921f7c7a6809a808,anger,,,[],,personal,personal,,,[],[]
e_1d8219c126484cc3a699134d33f9d8e2,2021-12-26T21:44Z,u_1d9a54a64a4247c2b5b900cf9683db44,phase_2,retweet,e_af057e56001e42cda49428671f463cd4,u_9e8690a8aa834ecba0bbd49659925331,sadness,,,[],,personal,personal,,,[],[]
e_b78defac32784eb1851dc2ae4d36ab49,2021-12-26T21:39Z,u_058ec6c77151451298947be5a5d39c68,phase_2,retweet,e_e5b5f1c8e6f84ea7b053b9b73bbb5850,u_4f9a810ba53c4bec921f7c7a6809a808,anger,,,[],,personal,personal,,,[],[]
e_931935f5a4a24ff0bdbb569eaa53f155,2021-12-26T22:01Z,u_3a1a93d420394e14af85930053a358b5,phase_2,retweet,e_6bdccb09a0db4d7a9072f53cbfb4b2c6,u_4b2034f9145a49c09bb4e46b6c141ef5,sadness,,,[],,unknown,personal,,,[],[]
e_be23f60f2d3144728a1ba1e6fc12f96b,2021-12-26T21:39Z,u_ad2fb2226fed41598e63e098813b8a92,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,personal,personal,,,[],[]
e_02aa7adb78c14e3281d86c64f9ad4168,2021-12-26T21:38Z,u_f93e0855d01947c5a4d02aebce9df88c,phase_2,retweet,e_7cea436e2b5d4f38ab3ac4dc1b1e33b0,u_5bbe1792183d42058d8f4a81fa8fd7cb,sadness,,,[],,personal,personal,,,[],[]
e_008efe0e1172408ca35d9c4006d96a1e,2021-12-26T21:57Z,u_3a1a93d420394e14af85930053a358b5,phase_2,retweet,e_68cc3b11953c44c2881a51e956e7df3d,u_61b5e585596444c5a2c19963c552c165,sadness,,,[],,unknown,personal,,,[],[]
e_0c23d3f91171439dbffebfc2b3b84c8b,2021-12-26T21:49Z,u_bbdbafcbe2194617a42114b33fdf716c,phase_2,post,,,sadness,,,[],,personal,personal,not_reported,true,"[""3.2""]","[""3""]"
e_bdec1b5f92024c5e8a9a7c04484dd892,2021-12-26T21:54Z,u_f93e0855d01947c5a4d02aebce9df88c,phase_2,retweet,e_9ca776d2adb5413aa1977a1693253ea5,u_c754da247a214011aed6522f85017e3b,trust,,,[],,personal,personal,,,[],[]
e_1871ca60467f4bfca6ca9eef10597094,2021-12-26T21:44Z,u_501f957fba6145cc91539a7a3becc93b,phase_2,retweet,e_6155bca6e6cc42dfb0f3e2cff09d65e0,u_982d529457854815a1d5797094ab1dc3,sadness,,,[],,personal,personal,,,[],[]
e_c0ee47fef03f42a1938feb9f2d97fece,2021-12-26T21:43Z,u_492fbc0dbfdb40f489da10e41ec6d20a,phase_2,post,,,sadness,,,[],,personal,personal,,false,[],[]
e_1eac11146a8b429ea1988a4fa15e365a,2021-12-26T21:55Z,u_698ca5a4991f40b988552614796bac2a,phase_2,retweet,e_d45cc52afb8d407497723af44ae7762f,u_a043641015a34465822b84d6c8ac97df,disgust,,,[],,personal,personal,,,[],[]
e_c61819bebc7c42df99c0e96e9c8556e2,2021-12-26T21:59Z,u_bf9214a9a3fe4e40882bbe2ff1221045,phase_2,retweet,e_d2767b74f0c94000bfa7291a66d413f1,u_07964107d4b94beabf946aaa44f51496,neutral,,,[],,personal,personal,,,[],[]
e_fc624f8d7a95446b97dbf4603bc99522,2021-12-26T21:48Z,u_06ecebc2b47e424892634a2dd7e625df,phase_2,retweet,e_b941bf42d7844c9dbdce9c4c50f870a6,u_65eed084f20a4a2c896c8f5e6e9466a2,anger,,,[],,personal,personal,,,[],[]
e_777e9ee1c4be4f95a3bc17dff2c25605,2021-12-26T22:00Z,u_a02bd5ed471c4d5cbf9813d34f159724,phase_2,retweet,e_5d9bbb88249542cf8bbc2ff24b7294b1,u_8b9f802d377f4aae83a5fa223faea7e2,sadness,,,[],,personal,personal,,,[],[]
e_a656ff374fd84938915573aba14c5d5c,2021-12-26T22:05Z,u_71c281ad30234b80964571678c859212,phase_2,post,,,sadness,,,[],,personal,personal,not_reported,true,"[""5.1""]","[""5""]"
e_d8f78a9b82c04335904682e0e67b8b07,2021-12-26T21:56Z,u_e9007abdb600474b8a7ccf9c13a48163,phase_2,retweet,e_4b5f24d2545e42c7837ebd4ed11192a3,u_89e35a81373d411397669377a15bde0d,disgust,,,[],,personal,personal,,,[],[]
e_86d86c8d416d4e279d67c9dc4ab1c456,2021-12-26T21:42Z,u_e863906d99ec4c408cce8797be546138,phase_2,retweet,e_3f489bef4ca84bbcae80a00602aa09de,u_6c04a0a354b843ffbae1ffa8e53abd25,anger,,,[],,personal,personal,,,[],[]
e_425c9a49a86d48c5a61cc441e1216d61,2021-12-26T21:49Z,u_36beff6f457e4485bef795e567ee774e,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_ab0f504c380941a89406aa6ec2725fa0,2021-12-26T21:54Z,u_92d67c06f35344ccbc1707e956b50006,phase_2,post,,,sadness,,,[],,personal,personal,not_reported,true,"[""7""]","[""7""]"
e_83e60e9800204447ba676501d05337d4,2021-12-26T21:48Z,u_3a1a93d420394e14af85930053a358b5,phase_2,retweet,e_53e36128ba5a4db89b5c5850c801cce7,u_7e6be9c2a6384f5587ccd46b149d7b3b,sadness,,,[],,unknown,personal,,,[],[]
e_4def38088eab4ea29d1c009fa2ad9208,2021-12-26T21:57Z,u_cc93eb4dc5384effb97349832e015126,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_0bcdd0b1abb644838f236a4666b02bf0,2021-12-26T21:52Z,u_d737b6b28a884284a3baceb26a4edd9e,phase_2,retweet,e_c82de0f6c88c48deb016de0f836bdfda,u_223c3c051d0645bd904b76f6153b00aa,sadness,,,[],,personal,personal,,,[],[]
e_3724801947a0482d995f3124c6fa7300,2021-12-26T21:51Z,u_ec92f9085e5f45a2884ffc58541f320b,phase_2,retweet,e_115a4628ebed42b9a7be19268bf2cc3a,u_ce1cdc3a19544225b1f0245253e55efd,sadness,,,[],,personal,personal,,,[],[]
e_dcdf0d37459446f4832e63c12151be3b,2021-12-26T21:55Z,u_8339a1956e574f659bc953dca122c636,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_af65455458ad45e6aa1a6c0318007cbf,2021-12-26T22:01Z,u_d737b6b28a884284a3baceb26a4edd9e,phase_2,retweet,e_f17d6a378dbb4cc4932d9debb103dcef,u_223c3c051d0645bd904b76f6153b00aa,sadness,,,[],,personal,personal,,,[],[]
e_67515c511c4f464db138fa823879dca9,2021-12-26T21:57Z,u_c8ba591457534f56b0541cec452ae37c,phase_2,retweet,e_e9aae09998534b21b76f9c738a08028d,u_a96760eaa03349b6806a1d9e0d64d6dc,disgust,,,[],,personal,personal,,,[],[]
e_1ffd3a1328e443e8a04e62b7aa9b76a8,2021-12-26T21:46Z,u_33e4eb656e474779a7f9fd9d1199e588,phase_2,retweet,e_dc44d963553f471395f8f57721577131,u_3dc67236e28e491d91ab7242722db06c,trust,,,[],,unknown,personal,,,[],[]
e_4f9d4ccb5be44d14992ce12f04b0d32a,2021-12-26T22:03Z,u_808c3ebcb40044a88a5ff2c370359731,phase_2,retweet,e_00d312a4195a4a3eb69298154e23d0c1,u_8ce36adcafb041668542dbdd687b1296,anger,,,[],,personal,personal,,,[],[]
e_8b6404408de14a669d84dfda0da548cd,2021-12-26T21:55Z,u_9cbe3e0f20074225b325084612a6b894,phase_2,retweet,e_c865e309e0a5458e9cd232326d9b546e,u_7d248fb11d6046c29a0874f2788c41c2,trust,,,[],,personal,personal,,,[],[]
e_134edad06141449795b96bb920ada21a,2021-12-26T21:40Z,u_698d5499e90548999fd6bf26db02944f,phase_2,post,,,fear,,,[],,personal,personal,,false,[],[]
e_f8488b3face94c55872ddee5e7eb41ba,2021-12-26T21:38Z,u_a02bd5ed471c4d5cbf9813d34f159724,phase_2,retweet,e_e1c267ca68734bd0ac4165181de13c20,u_de92ae1461e9470ebafb630911410cf2,joy,,,[],,personal,personal,,,[],[]
e_76eff33701294715971f6154d6b2877f,2021-12-26T21:39Z,u_5c9e76613a54441290a1d1c8f7b32934,phase_2,retweet,e_1dd3f46038f549568bdbe36681679e7c,u_ade7d981c86e454cbbb1d64328c6179f,sadness,,,[],,unknown,personal,,,[],[]
e_437c60e6042b4f74bbc46ca58e5bb0de,2021-12-26T21:43Z,u_5c9e76613a54441290a1d1c8f7b32934,phase_2,retweet,e_53e36128ba5a4db89b5c5850c801cce7,u_7e6be9c2a6384f5587ccd46b149d7b3b,sadness,,,[],,unknown,personal,,,[],[]
e_a037f4835cb545c39f16ca48e02fbfc1,2021-12-26T22:02Z,u_5c9e76613a54441290a1d1c8f7b32934,phase_2,retweet,e_265382b991674c8a84fed931e89b3477,u_b25bffd226104f0883c53f22f9c948ef,fear,,,[],,unknown,personal,,,[],[]
e_b46c8346b8cd4dfe9435867bdf56cfc8,2021-12-26T21:57Z,u_5c9e76613a54441290a1d1c8f7b32934,phase_2,retweet,e_9af914e81d814d6a97d157e93feee526,u_841361262d6349719cd06190c5ccb375,fear,,,[],,unknown,personal,,,[],[]
e_6d4c2873459b4ff4b130a16c3a0dbb2f,2021-12-26T21:41Z,u_00ab203d235d41039785b42937fbb3a0,phase_2,retweet,e_53d43feef6eb44288a5b8a73c9d36387,u_d083abf0bdeb43f8862d2957a7da48d2,disgust,,,[],,personal,personal,,,[],[]
e_0a5dda279b06471ca2262c2fc045877b,2021-12-26T21:38Z,u_97442e73fd8847688dac6b6e866b638d,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_a7373f53e2844dab8d0f5c5f6e57cd36,2021-12-26T21:49Z,u_e405b7566920477299ebb20e226dae5a,phase_2,retweet,e_0891985a9c734ec8b0d8e8fc3d4aa5ad,u_a0287e956ef24ded84582dde5b054c72,disgust,,,[],,personal,personal,,,[],[]
e_c765dde5d6874787afac74440aa8eeb0,2021-12-26T21:52Z,u_1612f12fb8d24e21ae87b6de04d65932,phase_2,retweet,e_8b8e8a8d65044356bbbda491eb838ea2,u_f414c474d3c746ad8db41d7d61ed0fbc,disgust,,,[],,personal,personal,,,[],[]
e_4bb3c4caf3b545f999af80b4ef5368d3,2021-12-26T22:03Z,u_c2931b927c5649cfb457be69455f0e2b,phase_2,retweet,e_aaedc5cad5dc44e8b4366740838080ec,u_a6ca7e0f0bed45058fd9da5e118262f3,neutral,,,[],,personal,personal,,,[],[]
e_9287c0e6a98c4b708c101b9ebaf7e5e7,2021-12-26T21:36Z,u_5490f51201564c3199c0bbd89438a35b,phase_2,retweet,e_0acc2047000242b6aa3924a08827b597,u_210e59d0d5e745aeaa6c4d129dc6ac0d,sadness,,,[],,personal,personal,,,[],[]
e_841ce185a45c4b17b734ebf72cf5d6a6,2021-12-26T22:04Z,u_6247e9c749ee4464b608ae979f891077,phase_2,retweet,e_dc44d963553f471395f8f57721577131,u_3dc67236e28e491d91ab7242722db06c,trust,,,[],,personal,personal,,,[],[]
e_fc3ba0e9b912466dbbe742d8ff18f605,2021-12-26T21:52Z,u_5090b5e237bb4f6d9eb4af64d8184b42,phase_2,post,,,sadness,,,[],,personal,personal,,false,[],[]
e_5a474939f15d49cabebb6d24c22fbf6c,2021-12-26T22:00Z,u_2dad04b075ae4884baf9f7497b424f4c,phase_2,retweet,e_f17d6a378dbb4cc4932d9debb103dcef,u_223c3c051d0645bd904b76f6153b00aa,sadness,,,[],,personal,personal,,,[],[]
e_294ed894a6f244a9b7a6d9694b03d65a,2021-12-26T22:01Z,u_5490f51201564c3199c0bbd89438a35b,phase_2,retweet,e_68d6c5efb3c64050b1c34b6021042aab,u_037a19ee85e9430ba906f98f558f9fc8,sadness,,,[],,personal,personal,,,[],[]
e_f85986ce9bfd4bebb426623f9b16d8bb,2021-12-26T21:46Z,u_0c9383e5289d4821820169bea9f93638,phase_2,retweet,e_7c200b3648444ccf908b215856a097b4,u_1e6ef7b4adce4a17872c25fd27759726,neutral,,,[],,personal,personal,,,[],[]
e_b56f94ad289e4d2587596283e8c6c8e0,2021-12-26T21:58Z,u_1612f12fb8d24e21ae87b6de04d65932,phase_2,retweet,e_2904832be1754146a34fd4f3fe7d6d69,u_dc11f8a92eb6481daefd8762d5a1311c,sadness,,,[],,personal,personal,,,[],[]
e_6d92e58d290049dca391cc258e732b47,2021-12-26T22:03Z,u_5490f51201564c3199c0bbd89438a35b,phase_2,retweet,e_9af914e81d814d6a97d157e93feee526,u_841361262d6349719cd06190c5ccb375,fear,,,[],,personal,personal,,,[],[]
e_d6420cb36ee741999ae45df9b54fa2e6,2021-12-26T22:00Z,u_8ab7816df9cf4cb789f96d557bd97e30,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_c4b4d21061f147aca172aa6dc2a326c6,2021-12-26T21:44Z,u_f1afc9aa8a1849a6be5c266225f4478d,phase_2,retweet,e_dc44d963553f471395f8f57721577131,u_3dc67236e28e491d91ab7242722db06c,trust,,,[],,personal,personal,,,[],[]
e_a7080207b57e419faf0afcdd6f2105a1,2021-12-26T21:55Z,u_2e02aa47bbc4487f9817ee12b3545344,phase_2,retweet,e_54af0cc64b654621bc584cc1e52c4571,u_bc9a0da46c06411099ec7986367dad5c,sadness,,,[],,personal,personal,,,[],[]
e_edd02b19096e4aa6b9ef3c1f87b15a4c,2021-12-26T21:59Z,u_aa21d30473914f8791ecf7c70a1289c4,phase_2,retweet,e_c865e309e0a5458e9cd232326d9b546e,u_7d248fb11d6046c29a0874f2788c41c2,trust,,,[],,personal,personal,,,[],[]
e_234278cfb1484c968e4f2c1fc2d1aa35,2021-12-26T21:39Z,u_e405b7566920477299ebb20e226dae5a,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,personal,personal,,,[],[]
e_afb5937b3eac47d3afc4b6716df12983,2021-12-26T21:51Z,u_5490f51201564c3199c0bbd89438a35b,phase_2,retweet,e_53e36128ba5a4db89b5c5850c801cce7,u_7e6be9c2a6384f5587ccd46b149d7b3b,sadness,,,[],,personal,personal,,,[],[]
e_4de8935ebdd24047977105fc397ae5fa,2021-12-26T21:38Z,u_f3fb074082ac443cb6bab41bed47837c,phase_2,retweet,e_f17d6a378dbb4cc4932d9debb103dcef,u_223c3c051d0645bd904b76f6153b00aa,sadness,,,[],,personal,personal,,,[],[]
e_0ace930e6b1f4104b5a561749c6e5925,2021-12-26T21:33Z,u_c39a12f86f9a43b593b6eeb4e2b0c277,phase_2,retweet,e_ccffb52eb2cd4ba69d7f35b0f23decbe,u_223c3c051d0645bd904b76f6153b00aa,anger,,,[],,personal,personal,,,[],[]
e_a0038bda1f5749869addb2ce9650a1ce,2021-12-26T21:46Z,u_859d22b292c9405ba9f692a24109815f,phase_2,retweet,e_54ff43af9ce549379d4146d730679531,u_517579618fcf409fa9cc91add44d8d48,disgust,,,[],,personal,personal,,,[],[]
e_ec8b4ebfda4c40e29f188a838d60f0c9,2021-12-26T21:50Z,u_941df32650384810a52ba51dfe480133,phase_2,retweet,e_f17d6a378dbb4cc4932d9debb103dcef,u_223c3c051d0645bd904b76f6153b00aa,sadness,,,[],,personal,personal,,,[],[]
e_7c93e113bebb486da67b121339b05034,2021-12-26T21:57Z,u_f3d0fee12c294f03b924e42cfb8b2649,phase_2,retweet,e_b29290d222754f1d951b9b0d1a627dd0,u_095c4fbd1f504cf085901534ef06a022,sadness,,,[],,personal,personal,,,[],[]
e_d44aae7d531548efb271210d972dd6c1,2021-12-26T22:03Z,u_00ab203d235d41039785b42937fbb3a0,phase_2,retweet,e_1dd3f46038f549568bdbe36681679e7c,u_ade7d981c86e454cbbb1d64328c6179f,sadness,,,[],,personal,personal,,,[],[]
e_43bd13d16c024adca855852ddcda7073,2021-12-26T21:47Z,u_c39a12f86f9a43b593b6eeb4e2b0c277,phase_2,retweet,e_f17d6a378dbb4cc4932d9debb103dcef,u_223c3c051d0645bd904b76f6153b00aa,sadness,,,[],,personal,personal,,,[],[]
e_82168b804ac64d7bbf063cf46026894a,2021-12-26T21:49Z,u_b53f5657145648d09b534d606e0383ef,phase_2,retweet,e_f9440d61071143cbac551622d87ac3bf,u_b127debb03ca4583b788a5fffd863265,anger,,,[],,personal,personal,,,[],[]
e_555bba3b1cba4b6c88d92a2318abac5d,2021-12-26T21:57Z,u_f89fd010d2564815a74bb351649bcb3d,phase_2,retweet,e_cad9e2fc9d794c248659efeac490fc05,u_24db3f73b937447dac2b070e74b9b040,fear,,,[],,personal,personal,,,[],[]
e_42a02b94b8e14c7481233ecb5e9922e0,2021-12-26T21:45Z,u_b878bf388dc2486487ee2b9b8bceddf1,phase_2,post,,,joy,,,[],,personal,personal,,false,[],[]
e_bb2d99377f914ca1b39ddf6ca4c9e944,2021-12-26T21:33Z,u_49f871c1e2244b209a711b4da7d0eb13,phase_2,retweet,e_a4faa58523e04b89aa5d5bbcdbb38ce9,u_8400d43969584114bbbed0de7bef127c,neutral,,,[],,personal,personal,,,[],[]
e_8b8f68887fb249efa7532b54a546cc98,2021-12-26T21:39Z,u_75ec85db64fe40e99f114528865b5775,phase_2,retweet,e_c865e309e0a5458e9cd232326d9b546e,u_7d248fb11d6046c29a0874f2788c41c2,trust,,,[],,personal,personal,,,[],[]
e_80b12af9563d455885916f11278abef3,2021-12-26T21:37Z,u_b7e157420a194c83a8a6217abe7ee67e,phase_2,reply,e_5779ff2288d2421ea0d72eb42bf5f83d,u_1ed3f8dc8d3e4be694001538d05f522a,anger,,,[],,personal,personal,,false,[],[]
e_6a88680dea8f4015a80a35cab5cb6418,2021-12-26T22:03Z,u_9e43d3bc45014fdfb278a5c7e2723863,phase_2,retweet,e_e1c267ca68734bd0ac4165181de13c20,u_de92ae1461e9470ebafb630911410cf2,joy,,,[],,personal,personal,,,[],[]
e_cd23d21a85364fbbb53dde666cbf35e1,2021-12-26T21:56Z,u_d8b5ae3dbe4e46059e575e9b4a1d1c7a,phase_2,retweet,e_c865e309e0a5458e9cd232326d9b546e,u_7d248fb11d6046c29a0874f2788c41c2,trust,,,[],,personal,personal,,,[],[]
e_fb88e18eb3194121a244b82757d2facf,2021-12-26T21:57Z,u_de2d6e936e3e4c06bf63d5abd22c1e59,phase_2,retweet,e_c64b140e10c94d17abf850f46e49e6db,u_e0784e9f6bec4ca9af21cbdd14356aa5,disgust,,,[],,personal,personal,,,[],[]
e_07f1fb470bb14a6f8fc2ce4791f0ee02,2021-12-26T22:00Z,u_f3d0fee12c294f03b924e42cfb8b2649,phase_2,retweet,e_39c1829bbbbc4d48b449ca1e12a07183,u_61b5e585596444c5a2c19963c552c165,anger,,,[],,personal,personal,,,[],[]
e_fdd54796a1a74458abe8ea2384302c6b,2021-12-26T21:39Z,u_e90e099d45484dc5ad505b5f662a10a2,phase_2,retweet,e_f98db572b83143ee9627e3db4984c7ff,u_bf6280884fa144efa80790195ae97c11,disgust,,,[],,personal,personal,,,[],[]
e_a14f962c4cf944ed9d82c92ffcb3568a,2021-12-26T21:46Z,u_fc22edbff70344e9853db84c00d9287c,phase_2,retweet,e_4cd56a7da62b49369b24719b5414a7c4,u_e6afa5c583534d949f140a0cd3d179ed,trust,,,[],,personal,personal,,,[],[]
e_c55164f784744c678d2e17de68f15877,2021-12-26T21:38Z,u_7004a28fe8294590be0cb4d3f6836b32,phase_2,retweet,e_8a48b52afa7d461bb58ff91723c0c2aa,u_f4fa72074cb645db9f0351a5073ee3de,anger,,,[],,personal,personal,,,[],[]
e_03d58b924d524886916ea1ce366f4f31,2021-12-26T21:56Z,u_b2f9a8889cbd40e0919a90fcdbf49b4e,phase_2,retweet,e_78fd043ed6b84beca74883e083736998,u_cc461efd4f2b43d9a35232be063df7d0,sadness,,,[],,unknown,personal,,,[],[]
e_cfc4670fe88b46f1b8fb196b8710246d,2021-12-26T21:54Z,u_008048506f5a4a748005bbb3c13108bb,phase_2,retweet,e_4cd56a7da62b49369b24719b5414a7c4,u_e6afa5c583534d949f140a0cd3d179ed,trust,,,[],,personal,personal,,,[],[]
e_6a4465e38a6946298baf202009fe450d,2021-12-26T22:01Z,u_b2f9a8889cbd40e0919a90fcdbf49b4e,phase_2,retweet,e_a78cc5c7fa8546138d3be883a1a89b0f,u_cc461efd4f2b43d9a35232be063df7d0,sadness,,,[],,unknown,personal,,,[],[]
e_c59ab93526b84c9d925173df97aaaf86,2021-12-26T21:36Z,u_8265790040c24f8999360cbbc27dedc5,phase_2,retweet,e_808ef63c40ef4f59999f8c462768a85e,u_8ab7816df9cf4cb789f96d557bd97e30,sadness,,,[],,personal,personal,,,[],[]
e_00610d2200ed4bf0a1299580f56739eb,2021-12-26T21:34Z,u_4c6b7337e6e7479e91a463cc73ca295d,phase_2,retweet,e_cad9e2fc9d794c248659efeac490fc05,u_24db3f73b937447dac2b070e74b9b040,fear,,,[],,personal,personal,,,[],[]
e_8a50612b29b340768bd53a290586f296,2021-12-26T21:43Z,u_06f386ddd86541b5a165fc0138d74e1b,phase_2,retweet,e_f17d6a378dbb4cc4932d9debb103dcef,u_223c3c051d0645bd904b76f6153b00aa,sadness,,,[],,personal,personal,,,[],[]
e_2126ae9f4ce542ac9d51d0f190e2e279,2021-12-26T21:58Z,u_06f386ddd86541b5a165fc0138d74e1b,phase_2,retweet,e_ccffb52eb2cd4ba69d7f35b0f23decbe,u_223c3c051d0645bd904b76f6153b00aa,anger,,,[],,personal,personal,,,[],[]
e_f3400cb2766d4f33ae5bf9ec88ab1ebf,2021-12-26T21:56Z,u_bbdbafcbe2194617a42114b33fdf716c,phase_2,retweet,e_94c50511eb6a481881c825205ae4c1de,u_f9922b22965b4e47b04dbfc6f6749db6,joy,,,[],,personal,personal,,,[],[]
e_d3bd0ae214434fcfbc28c5867a2e280e,2021-12-26T21:55Z,u_47ef2d5e86a64404a6452ba1cf642227,phase_2,retweet,e_4cd56a7da62b49369b24719b5414a7c4,u_e6afa5c583534d949f140a0cd3d179ed,trust,,,[],,unknown,personal,,,[],[]
e_7f3c677256a844668c4ec0949f7b0653,2021-12-26T21:34Z,u_ae2388791a3d48e9b8f4918602aef03b,phase_2,retweet,e_7a2c892a668e491c9531a82f86ea1a17,u_ffdfedc0c0f244ee91c18f5e95f5b900,joy,,,[],,personal,personal,,,[],[]
e_c4569e8a1a5044f0a774c616e05ad977,2021-12-26T21:45Z,u_1a036035a7d34486a59054a46902f1af,phase_2,retweet,e_68cc3b11953c44c2881a51e956e7df3d,u_61b5e585596444c5a2c19963c552c165,sadness,,,[],,personal,personal,,,[],[]
e_711d47d8ebc14869a1a05cbf4c96a9e2,2021-12-26T21:32Z,u_c6075bd5688046939e3e862ab54459a6,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_d24f6e614ba94fda9901d7df6f4c7347,2021-12-26T21:46Z,u_0c8c076bbf7940d8bd358dd1fb60653a,phase_2,retweet,e_1d31e5537f7f4160aaebdc24c2dbbdf3,u_3e5ccf0e4643411497d2c20360fa5714,anger,,,[],,unknown,personal,,,[],[]
e_7d0fe80be3c44f99acaacdb075a3c2ef,2021-12-26T21:51Z,u_374d581c85a54e2985cbb5b323357ba1,phase_2,retweet,e_dc44d963553f471395f8f57721577131,u_3dc67236e28e491d91ab7242722db06c,trust,,,[],,personal,personal,,,[],[]
e_3b4d8e65aeda4c4d916d2317314e2d4a,2021-12-26T21:48Z,u_230b345e79dd4386843f10365f57b7f0,phase_2,retweet,e_acbbf9ee2c2b4fe09ce24ea942ebd3dc,u_1ba62c9cb13248219a7981f7e85fca78,disgust,,,[],,personal,personal,,,[],[]
e_4cd56a7da62b49369b24719b5414a7c4,2021-12-26T21:45Z,u_e6afa5c583534d949f140a0cd3d179ed,phase_2,post,,,trust,trust,sadness,"[""joy"",""joy"",""joy"",""joy"",""sadness"",""trust"",""trust""]",joy,personal,personal,,false,[],[]
e_ffeb0a082fe54f568fdb60aa8687112b,2021-12-26T21:39Z,u_ea9b5d26627548b08c2c05b47c6a8dda,phase_2,retweet,e_9a6821d1635e4d7eafd322b90c6dcf99,u_c133011fae5e47fca562eabd91e2b289,sadness,,,[],,personal,personal,,,[],[]
e_2ef645ad34964b0e831f0729ff0d8bc5,2021-12-26T21:32Z,u_3f898047b54f44c6a305a41c43501b9e,phase_2,retweet,e_e5b5f1c8e6f84ea7b053b9b73bbb5850,u_4f9a810ba53c4bec921f7c7a6809a808,anger,,,[],,personal,personal,,,[],[]
e_3dc8ef67ebb74362a2f751921723d6fc,2021-12-26T21:47Z,u_54295a75c348484997d55add369c5c84,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,personal,personal,,,[],[]
e_808ef63c40ef4f59999f8c462768a85e,2021-12-26T21:37Z,u_8ab7816df9cf4cb789f96d557bd97e30,phase_2,post,,,sadness,,,[],,personal,personal,,false,[],[]
e_00beac1f885f4b318ee75cec3bb62c61,2021-12-26T21:40Z,u_54295a75c348484997d55add369c5c84,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_c937636327f54657a9d0f3f6e1d3a8f5,2021-12-26T21:45Z,u_fc66d55a26e344d4ac16b61bec912597,phase_2,retweet,e_7c200b3648444ccf908b215856a097b4,u_1e6ef7b4adce4a17872c25fd27759726,neutral,,,[],,unknown,personal,,,[],[]
e_c3d035e3753b4adc834e2d4b9339ec5e,2021-12-26T21:55Z,u_f3d0fee12c294f03b924e42cfb8b2649,phase_2,retweet,e_fde3331a815a4af495e2d726d9effd7e,u_761457f14fbd40d39e8596c1ec66ef2d,neutral,,,[],,personal,personal,,,[],[]
e_f4b96bd5c89c404e8f14dec22380611b,2021-12-26T21:52Z,u_7c18351f2dc745889a631528dd65c30c,phase_2,post,,,fear,,,[],,personal,personal,not_reported,true,"[""14"",""15""]","[""14"",""15""]"
e_0a019f2f304f4bfea60b6aa01c89acf2,2021-12-26T21:39Z,u_5490f51201564c3199c0bbd89438a35b,phase_2,retweet,e_e5b5f1c8e6f84ea7b053b9b73bbb5850,u_4f9a810ba53c4bec921f7c7a6809a808,anger,,,[],,personal,personal,,,[],[]
